onset	duration	trial_type	trial_name	stim_file
168.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
169.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
169.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
170.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
171.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
172.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
173.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
174.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
175.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
175.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
176.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
177.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
178.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
179.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
180.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
181.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
181.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
182.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
183.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
184.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
185.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
186.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
186.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
187.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
188.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
189.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
190.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
191.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
192.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
192.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
193.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
194.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
195.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
196.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
197.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
198.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
198.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
199.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
200.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
201.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
202.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
203.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
203.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
204.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
205.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
206.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
207.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
208.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
209.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
209.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
210.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
211.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
212.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
213.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
214.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
215.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
215.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
216.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
217.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
218.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
219.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
220.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
220.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
221.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
222.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
223.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
224.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
225.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
226.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
226.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
227.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
228.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
229.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
230.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
231.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
232.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
232.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
233.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
234.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
